SEQENCE ID                     TM SP PREDICTION
Q8F5Z8                          0  0 i
Q8F600                          1  0 o38-58i
Q8F602                          1  0 i29-48o
Q8F604                          0  Y n7-16c20/21o
Q8F605                          0  Y n20-31c39/40o
Q8F606                          1  0 o56-75i
Q8F608                          0  Y n16-27c32/33o
Q8F609                          0  0 i
Q8F611                          0  Y n10-21c25/26o
Q8F613                          0  0 o
Q8F614                          0  0 o
Q8F615                          0  0 o
Q8F616                          0  Y n8-19c25/26o
Q8F617                          0  Y n7-17c22/23o
Q8F618                          2  0 i21-39o45-62i
Q8F619                          0  Y n7-17c22/23o
Q8F620                          4  0 i7-26o72-92i166-186o192-211i
Q8F621                          6  0 o6-26i38-55o75-102i109-129o135-163i192-212o
Q8F622                          0  0 o
Q8F623                          0  0 o
Q8F624                          0  0 o
Q8F626                          1  0 i7-25o
Q8F627                          0  0 o
Q8F633                          1  0 o6-28i
Q8F634                          0  Y n2-13c18/19o
Q8F635                          0  0 o
Q8F638                          4  0 o6-21i33-52o64-83i90-110o
Q8F639                          0  0 o
Q8F642                          0  Y n13-23c27/28o
Q8F644                          0  Y n4-14c21/22o
Q8F645                          0  Y n4-15c20/21o
Q8F646                          0  0 o
Q8F653                          0  0 o
Q8F654                          6  0 i20-48o60-80i101-128o134-157i177-199o219-238i
Q8F655                          0  0 o
Q8F656                          0  0 o
Q8F657                          1  0 i12-30o
Q8F658                          0  Y n19-26c31/32o
Q8F659                          0  0 o
Q8F662                          0  Y n6-16c21/22o
Q8F664                          0  Y n10-18c23/24o
Q8F665                          0  Y n3-11c19/20o
Q8F666                          0  Y n17-28c33/34o
Q8F667                          0  0 i
Q8F669                          0  Y n3-14c18/19o
Q8F670                          4  0 i21-42o62-82i103-130o142-164i
Q8F671                          0  0 o
Q8F672                          0  0 o
Q8F673                          0  0 o
Q8F674                          7  Y n4-15c20/21o36-55i67-86o117-136i143-165o206-229i241-264o284-310i
Q8F676                          0  Y n7-20c25/26o
Q8F677                          0  0 o
Q8F679                          0  0 o
Q8F680                          0  0 o
Q8F681                          0  0 o
Q8F682                          0  0 o
Q8F684                          0  0 o
Q8F685                          0  0 o
Q8F686                          0  0 o
Q8F687                          0  0 o
Q8F688                          0  0 o
Q8F689                          0  0 o
Q8F692                          0  0 o
Q8F693                          0  Y n35-45c53/54o
Q8F695                          1  0 i7-25o
Q8F697                          1  Y n7-15c20/21o312-331i
Q8F699                          0  0 o
Q8F6A3                          7  0 o6-26i97-120o157-178i325-345o351-373i380-397o403-421i
Q8F6A5                          0  Y n4-16c21/22o
Q8F6A6                          1  0 o6-24i
Q8F6A7                          0  Y n7-19c27/28o
Q8F6A9                          0  0 o
Q8F6B1                          0  Y n19-30c35/36o
Q8F6B2                          0  0 o
Q8F6B5                          1  0 o6-25i
Q8F6B6                          0  0 o
Q8F6B8                          7  0 o6-26i33-57o77-103i115-135o150-169i181-201o207-224i
Q8F6B9                          8  0 o6-23i35-55o75-93i117-136o156-177i230-251o281-302i323-344o
Q8F6C3                          0  0 o
Q8F6C4                          0  Y n7-17c25/26o
Q8F6C5                          1  0 i21-37o
Q8F6C6                         10  0 i21-38o50-71i91-108o160-176i183-203o223-239i251-270o282-300i321-340o352-374i
Q8F6D1                          0  0 o
Q8F6D3                          0  Y n4-15c20/21o
Q8F6D4                          0  0 o
Q8F6D6                         12  0 i12-34o49-71i83-106o112-129i141-163o169-189i218-236o256-276i288-306o312-329i349-371o383-403i
Q8F6D9                          0  Y n23-31c36/37o
Q8F6E0                          0  Y n3-14c21/22o
Q8F6E2                          0  Y n11-22c26/27o
Q8F6E3                         10  0 i7-24o44-67i79-97o127-149i161-180o200-218i332-348o354-370i391-415o481-501i
Q8F6E5                          1  0 o22-41i
Q8F6E6                          0  0 o
Q8F6E8                          0  0 o
Q8F6E9                          0  0 o
Q8F6F0                          0  Y n7-14c18/19o
Q8F6F1                          0  Y n14-25c36/37o
Q8F6F3                          0  0 o
Q8F6F4                          0  Y n69-78c83/84o
Q8F6F6                          0  Y n4-15c19/20o
Q8F6F7                          0  0 o
Q8F6F8                          0  0 o
Q8F6G0                          0  0 o
Q8F6G2                          0  Y n5-15c19/20o
Q8F6G4                          1  0 i19-35o
Q8F6G7                         10  0 i12-33o45-64i80-100o112-129i136-154o166-184i196-215o227-246i258-277o283-300i
Q8F6G8                          8  0 i12-31o37-54i66-87o152-175i219-240o252-270i277-301o307-340i
Q8F6G9                          0  0 o
Q8F6H1                          2  0 i508-528o540-559i
Q8F6H2                          0  0 o
Q8F6H3                          0  0 o
Q8F6H4                          1  0 i7-25o
Q8F6H5                          1  0 o35-55i
Q8F6H6                          1  0 o6-23i
Q8F6H7                          0  0 o
Q8F6H8                          0  0 o
Q8F6H9                          0  0 o
Q8F6I0                          0  Y n7-17c22/23o
Q8F6I2                          0  Y n12-21c25/26o
Q8F6I5                          8  0 o32-52i73-93o105-125i145-170o190-210i219-236o248-268i280-300o
Q8F6I7                          0  Y n8-19c23/24o
Q8F6I9                          1  0 o12-30i
Q8F6J4                          0  Y n4-15c20/21o
Q8F6J6                          0  0 o
Q8F6J8                          0  0 o
Q8F6J9                          0  0 o
Q8F6K0                          0  0 o
Q8F6K4                          0  Y n18-29c35/36o
Q8F6K6                          0  0 o
Q8F6K8                          0  0 o
Q8F6L1                          6  0 o12-36i95-117o151-169i176-209o215-234i246-266o
Q8F6L2                          0  0 o
Q8F6L3                          0  0 i
Q8F6L4                          0  0 o
Q8F6L7                          0  0 o
Q8F6L9                          4  0 i20-44o280-302i322-348o368-395i
Q8F6M0                          1  0 o20-38i
Q8F6M1                          1  0 i173-192o
Q8F6M3                          5  0 i12-34o46-74i86-109o141-162i174-196o
Q8F6M7                          5  0 i20-39o51-71i83-107o127-154i166-185o
Q8F6M8                          0  0 o
Q8F6N0                          0  0 o
Q8F6N1                          0  0 o
Q8F6N2                          1  0 i51-67o
Q8F6P2                          1  0 i44-64o
Q8F6P8                          0  0 o
Q8F6Q1                          0  0 o
Q8F6Q6                          0  0 o
Q8F6R0                          0  0 o
Q8F6R3                          0  0 o
Q8F6R6                          0  0 o
Q8F6R7                          0  0 o
Q8F6R8                          1  0 o248-271i
Q8F6S1                          0  0 o
Q8F6S3                          0  Y n9-20c28/29o
Q8F6S5                          0  0 o
Q8F6S6                          0  0 i
Q8F6T1                          0  0 o
Q8F6T2                          6  0 i20-37o57-78i99-117o123-144i151-174o180-199i
Q8F6T6                          6  0 i20-39o45-68i105-127o133-154i187-207o219-239i
Q8F6T7                          0  0 o
Q8F6T8                          0  0 i
Q8F6T9                          0  0 o
Q8F6U0                          7  0 o12-35i47-68o74-97i125-148o154-175i187-207o213-231i
Q8F6U1                          0  0 o
Q8F6U3                          0  0 o
Q8F6U4                          1  0 i88-106o
Q8F6U6                          0  0 o
Q8F6U7                         11  0 o6-27i34-50o56-72i84-104o124-141i161-180o235-253i323-343o375-397i418-440o460-482i
Q8F6U9                          2  0 i12-33o53-78i
Q8F6V0                          0  Y n13-24c29/30o
Q8F6V2                          0  0 o
Q8F6V3                          6  0 i43-63o69-88i95-113o125-144i151-168o188-207i
Q8F6V4                          0  Y n13-24c28/29o
Q8F6V5                          0  0 o
Q8F6V8                          0  Y n7-17c24/25o
Q8F6V9                          1  Y n7-15c27/28o306-332i
Q8F6W0                          0  0 o
Q8F6W1                          0  0 o
Q8F6W2                          0  Y n4-14c19/20o
Q8F6W4                          0  0 o
Q8F6W5                          0  0 o
Q8F6W7                          0  0 o
Q8F6W8                          0  0 o
Q8F6X0                          0  0 o
Q8F6X1                          0  0 o
Q8F6X2                          0  Y n6-15c20/21o
Q8F6X3                          5  0 o25-46i58-81o101-123i144-164o176-197i
Q8F6X5                          1  0 i43-60o
Q8F6X6                          0  0 o
Q8F6X7                          4  0 o12-39i51-75o81-101i113-133o
Q8F6Y1                          1  0 i7-26o
Q8F6Y2                          0  Y n7-17c22/23o
Q8F6Y5                          0  0 o
Q8F6Y6                          7  0 o23-41i48-68o80-99i111-132o144-161i168-190o196-217i
Q8F6Y7                          0  0 o
Q8F6Y8                          1  0 i12-34o
Q8F6Z0                          0  Y n6-14c19/20o
Q8F6Z2                          5  0 o6-32i58-79o91-116i128-152o239-258i
Q8F6Z6                          0  0 o
Q8F704                          0  0 o
Q8F711                          1  0 i107-124o
Q8F712                          0  Y n26-37c43/44o
Q8F713                          0  0 o
Q8F715                          0  0 o
Q8F716                          0  0 o
Q8F718                          0  0 o
Q8F719                          0  0 o
Q8F720                          0  0 o
Q8F722                          0  0 o
Q8F725                          0  0 o
Q8F726                          0  Y n4-15c20/21o
Q8F727                          0  0 o
Q8F731                          0  Y n8-19c24/25o
Q8F734                          1  0 i272-291o
Q8F741                          0  0 o
Q8F742                          6  0 i140-160o180-206i227-249o508-528i535-554o566-585i
Q8F744                          2  0 i123-147o159-180i
Q8F745                          0  0 o
Q8F748                          0  Y n18-29c35/36o
Q8F749                          1  0 o6-26i
Q8F750                          0  0 o
Q8F751                          0  0 o
Q8F753                          0  0 o
Q8F754                          0  0 o
Q8F755                          0  0 o
Q8F756                          0  0 o
Q8F757                          0  0 o
Q8F758                          0  0 o
Q8F760                          1  0 i12-32o
Q8F761                          1  0 i32-55o
Q8F762                          0  Y n6-17c22/23o
Q8F767                         11  0 i21-42o54-76i88-111o117-133i154-176o182-201i232-255o267-288i295-315o321-343i388-406o
Q8F769                          0  Y n16-27c34/35o
Q8F774                          0  0 o
Q8F775                          0  0 o
Q8F776                          0  0 o
Q8F777                          1  0 i25-47o
Q8F779                          0  Y n5-13c17/18o
Q8F781                          0  0 o
Q8F782                          0  0 o
Q8F783                          0  0 o
Q8F784                          0  0 o
Q8F785                          0  0 o
Q8F786                          0  0 o
Q8F787                          0  0 o
Q8F788                          0  0 o
Q8F789                          0  0 o
Q8F790                          0  0 o
Q8F791                          0  0 o
Q8F792                          3  0 o361-378i385-404o410-430i
Q8F793                          0  0 o
Q8F794                          0  0 o
Q8F795                          0  0 o
Q8F796                          0  0 o
Q8F797                          0  0 o
Q8F7A1                          0  0 o
Q8F7A2                          0  0 o
Q8F7A4                          0  0 o
Q8F7A5                          2  0 o20-41i53-73o
Q8F7A8                          0  Y n6-13c17/18o
Q8F7A9                          0  Y n10-18c27/28o
Q8F7B5                          0  0 i
Q8F7B6                          0  0 o
Q8F7B7                          0  0 o
Q8F7B8                          0  0 o
Q8F7C2                          0  0 o
Q8F7C3                          0  0 o
Q8F7C4                          0  0 o
Q8F7C7                          0  0 o
Q8F7C8                          0  0 o
Q8F7C9                          1  0 i20-38o
Q8F7D0                          0  Y n7-16c21/22o
Q8F7D1                          0  Y n6-17c25/26o
Q8F7D2                          0  0 o
Q8F7D3                          0  0 o
Q8F7D6                          1  0 o6-24i
Q8F7D8                          0  Y n9-17c22/23o
Q8F7E0                          0  0 o
Q8F7E1                          0  Y n4-15c20/21o
Q8F7E2                          1  0 o22-52i
Q8F7E3                          0  0 o
Q8F7E4                          0  0 o
Q8F7E5                          0  0 o
Q8F7E6                          0  0 o
Q8F7E8                          0  Y n21-32c37/38o
Q8F7E9                          0  0 o
Q8F7F0                          0  Y n4-15c22/23o
Q8F7F1                          1  0 i12-29o
Q8F7F2                          2  0 o170-193i435-453o
Q8F7F3                          5  0 o14-35i65-82o94-114i134-157o163-186i
Q8F7F4                          9  0 i7-27o39-57i78-98o104-126i133-150o156-177i198-219o225-245i257-276o
Q8F7F5                          4  0 i21-48o54-77i115-133o139-157i
Q8F7F6                          3  0 o31-53i89-106o112-132i
Q8F7F9                          0  0 o
Q8F7G0                          0  0 o
Q8F7G1                          0  0 o
Q8F7G2                          0  0 o
Q8F7G6                          2  0 i26-45o301-330i
Q8F7G7                          2  0 i26-46o310-331i
Q8F7H0                          0  Y n5-18c23/24o
Q8F7H6                          0  0 o
Q8F7I0                          0  0 o
Q8F7I3                          0  Y n4-15c19/20o
Q8F7I5                          0  Y n7-18c23/24o
Q8F7I6                          0  0 o
Q8F7I7                          1  0 o609-626i
Q8F7I8                          0  Y n12-23c28/29o
Q8F7J1                          0  0 o
Q8F7J3                          6  0 i43-64o102-120i125-144o150-168i180-197o203-222i
Q8F7J4                          3  0 i12-34o46-64i84-103o
Q8F7J5                          0  0 o
Q8F7J7                          0  0 o
Q8F7K4                          1  0 i21-37o
Q8F7K6                          1  0 i33-52o
Q8F7K7                          0  0 i
Q8F7K8                          0  0 o
Q8F7K9                          0  Y n17-28c33/34o
Q8F7L0                          0  Y n7-18c23/24o
Q8F7L4                         12  0 i21-42o68-89i101-120o126-147i159-181o193-211i253-274o286-308i320-340o352-373i394-411o417-437i
Q8F7L7                          0  Y n26-37c46/47o
Q8F7L9                          0  0 o
Q8F7M0                          0  0 i
Q8F7M1                          0  0 o
Q8F7M4                          0  0 o
Q8F7M5                          0  0 o
Q8F7M6                          0  0 o
Q8F7M8                          0  Y n4-12c17/18o
Q8F7M9                          0  0 o
Q8F7N0                          0  0 i
Q8F7N1                          0  Y n6-17c21/22o
Q8F7N2                          0  Y n10-20c27/28o
Q8F7N3                          0  0 o
Q8F7N6                          0  Y n8-19c23/24o
Q8F7N8                          0  0 o
Q8F7N9                          0  Y n6-16c21/22o
Q8F7P1                          0  0 o
Q8F7P4                          0  0 o
Q8F7P5                          0  0 o
Q8F7P6                          1  0 i23-41o
Q8F7Q8                         17  0 i7-28o34-56i68-87o93-112i124-140o146-166i187-208o220-246i258-280o286-307i314-336o342-360i381-399o419-439i460-480o529-550i630-650o
Q8F7R1                          0  Y n6-17c21/22o
Q8F7R2                          3  0 i12-38o58-79i91-111o
Q8F7R5                          0  0 o
Q8F7R6                          1  0 i74-93o
Q8F7R7                          0  0 o
Q8F7R9                          2  0 o35-55i166-184o
Q8F7S1                          0  Y n11-19c23/24o
Q8F7S8                          0  0 o
Q8F7S9                          0  0 i
Q8F7T0                          1  0 o20-38i
Q8F7T3                          0  0 o
Q8F7T4                          1  0 o6-28i
Q8F7T6                          0  Y n5-16c23/24o
Q8F7U2                          0  0 i
Q8F7U5                          0  0 o
Q8F7U6                          0  0 i
Q8F7U7                          0  0 o
Q8F7U9                         12  0 o12-34i90-108o120-138i145-162o168-201i213-233o270-290i311-332o338-361i373-395o401-419i428-447o
Q8F7V0                          0  Y n6-14c19/20o
Q8F7V3                          0  0 o
Q8F7V6                          0  0 o
Q8F7V7                          1  Y n4-15c20/21o491-510i
Q8F7W0                          0  0 o
Q8F7W3                          0  0 o
Q8F7W4                          0  0 o
Q8F7W5                          0  0 o
Q8F7W6                          0  0 o
Q8F7W7                          0  0 i
Q8F7W9                          1  0 o26-43i
Q8F7X1                          0  0 o
Q8F7X2                          0  Y n15-26c32/33o
Q8F7X3                          0  0 o
Q8F7X4                          1  0 o15-34i
Q8F7X5                          1  0 o12-31i
Q8F7X6                          0  0 o
Q8F7X8                          0  0 i
Q8F7X9                          0  0 o
Q8F7Y0                          0  0 o
Q8F7Y1                          1  0 o20-39i
Q8F7Y3                          0  Y n10-23c28/29o
Q8F7Y4                          0  Y n10-21c26/27o
Q8F7Y7                          0  0 o
Q8F7Y8                          0  0 o
Q8F7Y9                          1  0 o12-34i
Q8F7Z0                          0  0 o
Q8F7Z1                          4  0 o6-25i32-50o70-93i105-123o
Q8F7Z2                          0  0 o
Q8F7Z3                          0  0 o
Q8F7Z4                          0  0 o
Q8F7Z6                          0  Y n4-13c18/19o
Q8F7Z8                          0  0 i
Q8F7Z9                          0  0 o
Q8F800                          0  0 o
Q8F802                          0  0 o
Q8F803                          0  0 o
Q8F804                          0  0 o
Q8F805                          0  Y n4-14c19/20o
Q8F806                          0  0 o
Q8F808                          2  0 i43-62o68-92i
Q8F809                          2  0 i7-23o68-88i
Q8F811                          4  0 i38-60o80-99i129-150o192-218i
Q8F813                          0  0 o
Q8F816                         10  0 i12-33o53-70i82-103o115-133i138-156o197-218i230-249o261-283i295-318o354-372i
Q8F820                          0  0 o
Q8F823                          0  0 o
Q8F824                          0  0 o
Q8F825                          0  0 o
Q8F828                          1  0 o31-47i
Q8F829                          0  Y n4-15c20/21o
Q8F831                          0  0 o
Q8F833                          9  0 i20-42o62-84i146-165o171-186i198-215o221-254i279-295o301-316i323-340o
Q8F839                          0  0 o
Q8F840                          0  0 o
Q8F841                          0  0 o
Q8F842                          0  0 i
Q8F843                          0  0 o
Q8F844                          0  Y n5-16c21/22o
Q8F845                          0  Y n14-24c31/32o
Q8F846                          0  0 o
Q8F847                          0  Y n8-18c22/23o
Q8F848                          0  0 o
Q8F849                          0  Y n6-17c21/22o
Q8F850                          0  0 o
Q8F852                          0  0 o
Q8F853                          2  0 o12-35i61-83o
Q8F854                          0  0 o
Q8F856                          0  0 o
Q8F857                          0  0 o
Q8F858                          0  0 o
Q8F859                          0  0 o
Q8F861                          0  0 o
Q8F862                          0  0 o
Q8F863                          0  Y n12-20c25/26o
Q8F864                         16  0 i7-24o44-70i77-95o119-142i184-207o213-238i259-279o318-336i357-380o386-403i415-434o440-461i470-488o494-513i551-570o576-594i
Q8F868                          0  0 o
Q8F869                          0  0 o
Q8F871                          0  0 o
Q8F872                          0  0 o
Q8F873                          0  0 o
Q8F876                          0  0 o
Q8F878                          4  0 i7-26o32-52i64-85o91-110i
Q8F883                          0  Y n12-23c28/29o
Q8F884                          0  0 o
Q8F885                          0  0 o
Q8F888                          1  0 o20-39i
Q8F893                          0  0 o
Q8F895                          1  0 i26-51o
Q8F896                          3  0 o6-27i34-55o180-202i
Q8F899                          0  0 o
Q8F8A1                          0  0 o
Q8F8A2                          0  0 o
Q8F8A3                          0  0 o
Q8F8A4                          0  Y n5-15c20/21o
Q8F8A5                          0  0 o
Q8F8A8                          5  Y n3-11c19/20o43-64i76-95o107-124i129-150o170-191i
Q8F8B0                          0  0 o
Q8F8B2                          0  0 o
Q8F8B3                          0  Y n22-33c38/39o
Q8F8B4                          0  0 o
Q8F8B5                          0  0 o
Q8F8B7                          0  0 i
Q8F8B8                          3  0 o6-24i36-53o101-119i
Q8F8B9                          3  0 o28-50i57-79o99-119i
Q8F8C1                          0  0 o
Q8F8C2                          2  Y n4-14c20/21o382-400i470-488o
Q8F8C3                          7  0 o6-22i73-89o95-117i124-140o152-169i181-206o226-250i
Q8F8C4                          6  0 i7-25o88-108i120-146o158-177i214-240o260-279i
Q8F8C5                          0  0 o
Q8F8C6                          7  0 o23-55i75-100o106-127i168-187o193-215i236-257o263-286i
Q8F8C7                          0  0 o
Q8F8C8                          0  0 o
Q8F8D0                          5  0 i289-314o326-348i360-382o419-439i446-465o
Q8F8D7                          0  Y n7-18c23/24o
Q8F8E0                          0  Y n10-21c26/27o
Q8F8E1                          0  Y n4-17c22/23o
Q8F8E2                          0  Y n8-19c24/25o
Q8F8E7                          1  0 i20-39o
Q8F8E9                          0  0 o
Q8F8F0                          0  Y n8-19c27/28o
Q8F8F1                          3  0 o12-35i47-67o73-93i
Q8F8F2                          0  0 o
Q8F8F4                          0  0 i
Q8F8F5                          0  Y n3-11c16/17o
Q8F8F8                          0  0 o
Q8F8F9                          0  0 o
Q8F8G2                          0  0 o
Q8F8G4                          0  0 o
Q8F8G6                          0  Y n4-15c20/21o
Q8F8G7                          0  0 o
Q8F8G8                          0  Y n4-15c20/21o
Q8F8G9                          2  0 o6-26i47-67o
Q8F8H0                          0  Y n8-17c22/23o
Q8F8H3                         12  0 i12-29o348-364i371-390o396-419i440-460o480-503i536-555o876-895i902-920o926-947i978-1000o1006-1032i
Q8F8H4                          2  0 i12-30o36-54i
Q8F8H6                          0  Y n2-11c16/17o
Q8F8H8                          1  0 i21-46o
Q8F8I0                          0  0 o
Q8F8I1                          0  0 o
Q8F8I2                          5  0 o30-49i61-82o127-147i154-176o188-206i
Q8F8I3                          0  0 o
Q8F8I4                          0  0 o
Q8F8I5                          8  Y n4-14c19/20o161-188i195-215o227-244i251-269o275-293i305-327o347-365i377-394o
Q8F8I6                          1  0 i12-32o
Q8F8I7                          0  Y n9-19c23/24o
Q8F8I8                          1  0 i12-32o
Q8F8J0                          0  0 o
Q8F8J1                          0  0 o
Q8F8J2                          2  0 i20-40o52-71i
Q8F8J3                          0  Y n15-28c33/34o
Q8F8J4                          0  0 i
Q8F8J5                          0  0 o
Q8F8J6                          0  Y n3-14c19/20o
Q8F8J7                          0  Y n9-19c24/25o
Q8F8J8                         19  0 i64-87o99-119i131-150o156-175i180-196o202-220i227-246o252-275i295-314o326-343i355-375o381-399i406-424o440-456i468-486o498-515i522-542o548-568i580-600o
Q8F8J9                          1  0 o156-177i
Q8F8K1                          0  0 o
Q8F8K5                         10  0 i351-370o390-417i448-468o480-508i546-566o868-887i894-918o924-948i969-992o1004-1028i
Q8F8K6                          0  0 o
Q8F8K7                          0  0 o
Q8F8K8                          0  0 o
Q8F8K9                          0  0 o
Q8F8L1                          0  0 o
Q8F8L2                          0  Y n13-23c29/30o
Q8F8L4                          0  0 o
Q8F8L5                          0  0 o
Q8F8L7                          0  0 o
Q8F8L8                          0  0 o
Q8F8L9                          1  0 i48-71o
Q8F8M0                          0  0 o
Q8F8M1                          7  0 o6-23i35-55o61-82i94-111o117-134i146-164o176-192i
Q8F8M2                          0  0 o
Q8F8M3                          1  0 i33-54o
Q8F8M5                          0  Y n4-15c19/20o
Q8F8N0                          4  0 i12-32o44-63i75-94o100-120i
Q8F8N1                         11  0 o26-46i66-95o115-141i153-175o195-218i230-250o278-304i325-343o349-371i383-405o411-428i
Q8F8N3                          0  0 o
Q8F8N4                          0  0 o
Q8F8N5                          5  0 i12-28o34-51i58-78o84-103i115-134o
Q8F8N7                          0  0 o
Q8F8N8                          0  0 o
Q8F8P0                          0  0 o
Q8F8P1                         10  0 i10-28o40-58i70-90o96-116i128-146o152-173i185-206o218-240i252-268o274-291i
Q8F8P2                          0  0 o
Q8F8P4                          0  0 i
Q8F8P6                          0  0 i
Q8F8P9                          0  0 o
Q8F8Q0                          0  Y n6-17c22/23o
Q8F8Q1                          0  0 o
Q8F8Q3                          6  0 i37-53o59-80i92-109o154-177i189-207o219-244i
Q8F8Q4                          0  0 o
Q8F8Q5                          0  0 o
Q8F8Q7                          0  Y n5-14c19/20o
Q8F8Q9                          4  0 o6-31i43-61o67-86i98-116o
Q8F8R0                          0  Y n5-15c19/20o
Q8F8R1                          0  Y n11-18c23/24o
Q8F8R3                          0  Y n3-13c18/19o
Q8F8S0                          0  0 o
Q8F8S2                          2  0 i12-31o43-64i
Q8F8S5                          0  0 o
Q8F8S6                          0  0 o
Q8F8S7                          0  0 o
Q8F8T0                          6  0 i36-56o76-100i121-142o304-324i331-347o359-381i
Q8F8T6                          0  Y n3-14c22/23o
Q8F8T7                          1  0 i38-58o
Q8F8U0                          1  0 i12-30o
Q8F8U1                          0  0 o
Q8F8U2                          2  0 i5-23o43-61i
Q8F8U3                          0  Y n5-16c21/22o
Q8F8U4                          0  Y n11-21c29/30o
Q8F8U5                          0  0 o
Q8F8U7                          1  0 o157-175i
Q8F8V0                          0  0 o
Q8F8V1                          1  0 o6-27i
Q8F8V2                          0  0 o
Q8F8V3                          0  0 o
Q8F8V4                          4  0 i12-28o48-65i72-98o118-139i
Q8F8V6                          1  0 i62-81o
Q8F8V7                          0  0 o
Q8F8V8                          2  0 o12-31i128-144o
Q8F8V9                          0  0 o
Q8F8W1                          0  0 o
Q8F8W5                          0  0 o
Q8F8W6                          0  Y n3-21c26/27o
Q8F8W7                          4  0 o37-53i74-98o118-138i150-167o
Q8F8W8                          0  0 o
Q8F8W9                          0  Y n6-16c21/22o
Q8F8X0                          3  Y n4-14c19/20o162-184i205-225o245-264i
Q8F8X1                          1  0 i163-180o
Q8F8X2                          0  0 o
Q8F8X3                          0  Y n4-16c21/22o
Q8F8X4                         11  0 o12-32i77-94o100-117i124-140o146-166i178-203o209-229i250-280o292-312i324-341o347-366i
Q8F8X6                          0  Y n4-16c21/22o
Q8F8X8                          0  Y n4-12c17/18o
Q8F8X9                          0  Y n7-14c19/20o
Q8F8Y0                          0  Y n5-16c20/21o
Q8F8Y1                          0  0 o
Q8F8Y2                          0  Y n4-15c19/20o
Q8F8Y3                          0  0 o
Q8F8Y4                          0  0 o
Q8F8Y5                          3  0 o6-29i88-110o116-134i
Q8F8Y8                          0  Y n9-20c25/26o
Q8F8Y9                          0  0 o
Q8F8Z1                          1  0 o42-60i
Q8F8Z2                         11  0 i21-46o58-76i153-175o195-219i226-243o249-270i291-309o315-338i345-364o384-403i560-579o
Q8F8Z4                          0  0 o
Q8F8Z5                          7  0 o30-53i65-87o116-136i148-171o177-196i217-237o249-269i
Q8F8Z6                          0  0 o
Q8F8Z7                          0  0 o
Q8F8Z8                          0  0 o
Q8F8Z9                          1  0 i12-33o
Q8F901                         11  0 i12-30o74-90i102-122o128-146i153-171o183-205i217-238o282-299i306-322o328-345i352-371o
Q8F902                          0  0 i
Q8F903                          0  0 o
Q8F904                          0  0 o
Q8F905                          0  0 o
Q8F906                          0  0 o
Q8F907                          0  Y n3-11c16/17o
Q8F908                          0  Y n47-57c65/66o
Q8F909                          0  0 o
Q8F910                          0  0 o
Q8F911                          8  0 o6-24i36-58o78-99i141-162o189-207i228-246o266-291i311-330o
Q8F912                          0  0 o
Q8F913                          4  0 i21-51o162-179i316-335o377-396i
Q8F914                          3  0 i20-40o46-67i79-102o
Q8F915                          0  Y n4-15c20/21o
Q8F916                          1  0 o34-52i
Q8F917                          0  0 o
Q8F918                          0  0 o
Q8F919                          0  Y n5-16c21/22o
Q8F920                          0  0 o
Q8F921                          0  0 o
Q8F922                          2  0 o6-28i252-280o
Q8F923                          2  0 o6-27i220-242o
Q8F924                          0  0 o
Q8F925                          0  0 i
Q8F926                          0  0 i
Q8F927                          0  Y n2-13c18/19o
Q8F928                          0  0 o
Q8F929                          0  Y n9-20c29/30o
Q8F932                          0  Y n4-15c19/20o
Q8F933                          0  Y n4-14c18/19o
Q8F934                          0  0 o
Q8F939                          5  0 i7-28o48-74i95-112o124-144i151-169o
Q8F940                          0  Y n7-18c22/23o
Q8F942                          0  0 o
Q8F944                          4  0 i20-41o47-66i87-106o112-130i
Q8F945                          6  0 i12-30o36-60i72-96o199-223i276-299o311-333i
Q8F946                          0  Y n4-15c20/21o
Q8F947                          0  Y n4-15c20/21o
Q8F948                          0  0 o
Q8F954                          0  0 o
Q8F956                          0  Y n5-16c20/21o
Q8F958                          1  0 i7-25o
Q8F959                          0  0 i
Q8F960                          0  Y n13-24c29/30o
Q8F968                         10  0 i12-32o52-74i94-111o168-189i198-216o236-252i264-283o303-325i337-358o364-387i
Q8F969                          0  0 o
Q8F970                          0  0 o
Q8F971                          0  0 o
Q8F973                          0  0 i
Q8F974                          0  Y n8-18c23/24o
Q8F975                          0  0 o
Q8F976                          0  Y n11-22c30/31o
Q8F977                          8  0 o12-27i39-56o85-118i130-150o156-173i201-223o235-254i266-289o
Q8F978                          0  0 o
Q8F979                          0  0 o
Q8F981                          0  0 o
Q8F982                         11  0 i20-44o50-73i85-107o161-184i196-215o227-249i315-338o383-415i443-461o467-486i498-518o
Q8F984                          0  Y n8-17c22/23o
Q8F985                          0  0 o
Q8F986                          0  0 o
Q8F988                          1  0 o248-271i
Q8F989                          0  Y n3-13c21/22o
Q8F991                          0  Y n4-15c19/20o
Q8F992                          0  Y n6-17c25/26o
Q8F993                          0  0 o
Q8F994                          0  Y n7-15c21/22o
Q8F995                          0  0 o
Q8F997                          0  0 o
Q8F998                          0  0 o
Q8F9A1                          0  0 o
Q8F9A2                          2  0 o335-357i364-383o
Q8F9A4                          0  0 o
Q8F9A6                          3  0 o6-24i211-230o236-253i
Q8F9A7                          1  Y n11-22c26/27o36-58i
Q8F9A9                          0  0 o
Q8F9B1                          0  0 o
Q8F9B2                          0  Y n4-11c16/17o
Q8F9B5                          0  0 o
Q8F9B6                          1  0 i49-72o
